Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
5100	-5103.74	-5127.7	23.9509	0.170761	0.279303	0.0218208	0.150289	0.244957	0.132869	0.309818	0.207315	0.20411	0.278757	0.0155861	0.136615
5110	-5095.35	-5119.24	23.886	0.179679	0.201777	0.0250755	0.229863	0.258521	0.105085	0.304642	0.192372	0.217697	0.28529	0.00480107	0.143108
5120	-5096.29	-5120.01	23.727	0.193514	0.165945	0.0266697	0.181169	0.293331	0.13937	0.322178	0.199748	0.19657	0.281505	0.000754069	0.159014
5130	-5093.89	-5117.67	23.7815	0.163034	0.264508	0.0326191	0.142421	0.293047	0.104372	0.289257	0.202517	0.210778	0.297448	0.00285468	0.153556
5140	-5098.3	-5122.2	23.8996	0.181734	0.248436	0.0248226	0.17087	0.282051	0.0920867	0.296832	0.199822	0.209072	0.294274	0.00632785	0.141755
5150	-5091.84	-5115.71	23.8737	0.156135	0.230641	0.0397268	0.179048	0.256369	0.13808	0.304696	0.200531	0.2095	0.285273	0.018038	0.144342
5160	-5098.5	-5122.21	23.7156	0.158546	0.217871	0.0479455	0.181813	0.268552	0.125272	0.301467	0.202354	0.21035	0.285829	0.0148688	0.160149
5170	-5101.84	-5125.56	23.7221	0.156241	0.194603	0.0535026	0.174338	0.285154	0.136162	0.311002	0.213339	0.197601	0.278059	0.00726889	0.159497
5180	-5098.34	-5122.17	23.8241	0.182927	0.169698	0.0466788	0.166386	0.315514	0.118795	0.327852	0.186015	0.200013	0.286121	0.00110258	0.1493
5190	-5101.05	-5124.88	23.832	0.166157	0.227404	0.0427692	0.157711	0.298055	0.107904	0.313853	0.201921	0.192679	0.291547	0.0112846	0.148514
5200	-5101.23	-5125.01	23.785	0.200371	0.194482	0.0396163	0.186876	0.246253	0.132402	0.302106	0.211033	0.206226	0.280635	0.0270799	0.153211
5210	-5100.2	-5123.9	23.696	0.140937	0.219762	0.0513868	0.220164	0.242829	0.124921	0.304978	0.209946	0.198715	0.286361	0.00588189	0.162108
5220	-5102.85	-5126.66	23.8039	0.183008	0.227507	0.0163978	0.158493	0.278841	0.135753	0.301937	0.214335	0.206519	0.277209	0.0288294	0.15132
5230	-5100.97	-5124.71	23.7452	0.155578	0.279445	0.0299671	0.134737	0.268164	0.132108	0.304907	0.214859	0.193927	0.286307	0.0270443	0.157186
5240	-5097.47	-5121.21	23.7425	0.172219	0.198088	0.0201024	0.137633	0.295816	0.176142	0.310826	0.203647	0.198523	0.287003	0.0343755	0.157464
5250	-5096.69	-5120.52	23.8208	0.135756	0.241144	0.0349063	0.173695	0.277398	0.137101	0.318628	0.20125	0.192527	0.287595	0.00414389	0.149628
5260	-5098.96	-5122.62	23.6648	0.182363	0.236832	0.0286038	0.186116	0.231435	0.13465	0.316536	0.201248	0.193367	0.28885	0.0118701	0.165234
5270	-5091.93	-5115.84	23.9115	0.167866	0.217179	0.0262302	0.216904	0.254787	0.117034	0.319889	0.189211	0.192327	0.298572	0.000217715	0.140562
5280	-5097.1	-5120.77	23.6735	0.199087	0.233901	0.024125	0.18173	0.238495	0.122662	0.311955	0.201336	0.196628	0.290081	0.0128723	0.164363
5290	-5101.11	-5124.89	23.7865	0.140725	0.22213	0.0229108	0.172584	0.301043	0.140607	0.310796	0.19963	0.207901	0.281673	0.0188224	0.153055
5300	-5102.59	-5126.39	23.8073	0.185364	0.234049	0.0409966	0.13046	0.293477	0.115653	0.303073	0.198964	0.196083	0.301879	0.000433348	0.150983
5310	-5095.82	-5119.67	23.8514	0.155242	0.217011	0.0472318	0.159403	0.30235	0.118761	0.317883	0.204861	0.199173	0.278083	0.00396107	0.146572
5320	-5096.39	-5120.27	23.8809	0.140614	0.219194	0.0403832	0.186092	0.274899	0.138818	0.300313	0.196847	0.208713	0.294127	0.00317379	0.143622
5330	-5096.74	-5120.64	23.9017	0.142468	0.186545	0.0264843	0.240648	0.263206	0.140649	0.328719	0.201506	0.185659	0.284116	0.00360033	0.14154
5340	-5099.59	-5123.4	23.8069	0.147855	0.253773	0.02773	0.185498	0.23824	0.146903	0.285536	0.21732	0.20232	0.294823	0.0210753	0.151015
5350	-5101.75	-5125.42	23.6632	0.179337	0.199141	0.0230346	0.200514	0.280161	0.117814	0.31647	0.19223	0.195416	0.295884	0.0160842	0.165389
5360	-5095.68	-5119.25	23.5721	0.156559	0.190788	0.0242551	0.209336	0.295006	0.124056	0.320982	0.191705	0.208998	0.278314	0.00163634	0.174497
5370	-5099.32	-5123.14	23.8131	0.171379	0.255068	0.0217272	0.187519	0.26426	0.100047	0.308431	0.200658	0.19095	0.299962	0.00879464	0.1504
5380	-5101.48	-5125.18	23.6984	0.149402	0.203357	0.0339718	0.138076	0.319246	0.155948	0.303279	0.209117	0.198593	0.289011	0.0162371	0.161866
5390	-5096.89	-5120.76	23.8745	0.187905	0.189612	0.0397487	0.186817	0.238824	0.157094	0.305088	0.21021	0.192687	0.292015	0.00421537	0.144263
5400	-5089.06	-5112.91	23.8583	0.176387	0.171587	0.0229841	0.178568	0.305191	0.145282	0.32004	0.200433	0.189232	0.290295	0.00421537	0.145882
5410	-5101.31	-5125.02	23.7086	0.127785	0.272041	0.016651	0.176509	0.288001	0.119013	0.318568	0.20604	0.18893	0.286461	0.0106263	0.160848
5420	-5111.71	-5135.4	23.6955	0.192463	0.228413	0.0374265	0.126607	0.256674	0.158417	0.315622	0.200538	0.196977	0.286863	0.0181837	0.162156
5430	-5097.2	-5120.93	23.7301	0.163439	0.221158	0.0154042	0.205686	0.248521	0.145792	0.300974	0.200791	0.202781	0.295455	0.0181837	0.1587
5440	-5094.27	-5118.01	23.7435	0.175805	0.20945	0.0145887	0.215914	0.276039	0.108203	0.321826	0.199931	0.198473	0.27977	0.000826573	0.157356
5450	-5092.58	-5116.29	23.7084	0.186995	0.222781	0.0242728	0.132055	0.302908	0.130988	0.313046	0.21156	0.192057	0.283337	0.00309103	0.160867
5460	-5102.95	-5126.92	23.9678	0.146721	0.218402	0.0217612	0.217095	0.283619	0.112402	0.300856	0.197324	0.19678	0.305041	0.00873328	0.134928
5470	-5092.59	-5116.39	23.7966	0.146364	0.242166	0.0283529	0.180462	0.277516	0.125138	0.309884	0.192969	0.214801	0.282346	0.00572672	0.152048
5480	-5103.6	-5127.25	23.6511	0.157023	0.209371	0.0281932	0.147266	0.297268	0.160879	0.286694	0.201593	0.205603	0.30611	0.0198642	0.166598
5490	-5108.67	-5132.4	23.7213	0.14655	0.181873	0.0272654	0.239005	0.299562	0.105744	0.299636	0.208028	0.212205	0.28013	0.00425559	0.159578
5500	-5096.11	-5119.86	23.7521	0.151352	0.232531	0.02339	0.18201	0.288692	0.122026	0.311298	0.195704	0.206305	0.286694	0.00184563	0.156499
5510	-5100.68	-5124.49	23.8089	0.183786	0.21646	0.0217734	0.170276	0.252673	0.15503	0.305144	0.210238	0.189289	0.295328	0.00532497	0.150822
5520	-5098.88	-5122.76	23.8862	0.186864	0.245975	0.0193814	0.142208	0.267574	0.137999	0.329295	0.190033	0.199304	0.281368	0.00350779	0.143094
5530	-5097.72	-5121.56	23.8349	0.152062	0.198673	0.0360381	0.224997	0.268552	0.119678	0.319566	0.211176	0.184553	0.284705	0.0102183	0.148224
5540	-5094.95	-5118.89	23.9427	0.199272	0.181906	0.0355094	0.181073	0.276188	0.126051	0.324411	0.193234	0.197544	0.284811	0.00262154	0.137439
5550	-5095.99	-5119.73	23.7418	0.165554	0.232721	0.0285832	0.172334	0.244336	0.156471	0.321844	0.201529	0.190891	0.285736	0.000269446	0.157531
5560	-5103.67	-5127.36	23.6896	0.152337	0.266357	0.0294245	0.153785	0.283103	0.114994	0.306876	0.213957	0.199468	0.279699	0.00967366	0.162753
5570	-5102.68	-5126.24	23.5582	0.153507	0.202358	0.0216309	0.216853	0.284524	0.121127	0.302633	0.217611	0.193032	0.286724	0.0207139	0.175885
5580	-5098.7	-5122.25	23.5516	0.142724	0.223441	0.0242026	0.206903	0.278239	0.12449	0.314634	0.20876	0.187618	0.288989	0.00569222	0.17655
5590	-5101.42	-5125.3	23.8713	0.147466	0.201752	0.035355	0.181975	0.310038	0.123414	0.315217	0.198029	0.19712	0.289635	0.00197819	0.144578
5600	-5097.17	-5120.82	23.646	0.178752	0.176116	0.0321359	0.1973	0.281133	0.134563	0.305283	0.201283	0.200359	0.293075	0.0068027	0.167111
5610	-5093.13	-5117	23.8658	0.157417	0.20361	0.0212453	0.201499	0.281493	0.134736	0.310017	0.212851	0.197436	0.279696	0.000572558	0.145134
5620	-5093.86	-5117.69	23.8237	0.165928	0.1878	0.0332817	0.221954	0.266761	0.124274	0.304897	0.209337	0.197778	0.287988	0.0125033	0.149341
5630	-5093.28	-5117.1	23.8155	0.146099	0.216057	0.0331079	0.161853	0.26402	0.178863	0.312595	0.214621	0.19551	0.277274	0.0120842	0.150156
5640	-5101.19	-5125.09	23.9006	0.145685	0.220907	0.0443202	0.142456	0.290747	0.155885	0.307932	0.194897	0.207662	0.289509	0.023765	0.141647
5650	-5100.86	-5124.63	23.7723	0.14555	0.19862	0.0384854	0.210154	0.256765	0.150427	0.310861	0.200108	0.186759	0.302272	0.0125865	0.154479
5660	-5094.41	-5118.16	23.7499	0.156659	0.251837	0.0196417	0.158777	0.269948	0.143137	0.293375	0.196424	0.212729	0.297472	0.0192948	0.156717
5670	-5091.3	-5115.02	23.7193	0.137892	0.180262	0.0189233	0.242015	0.275869	0.145039	0.314139	0.19373	0.203656	0.288475	0.00455991	0.159782
5680	-5097.19	-5121.07	23.88	0.163208	0.213146	0.023062	0.25964	0.22226	0.118682	0.298126	0.20103	0.211329	0.289514	0.0110842	0.14371
5690	-5095.33	-5119.07	23.7396	0.185463	0.178934	0.0314039	0.217964	0.266055	0.12018	0.303909	0.208625	0.200638	0.286829	0.0110842	0.157748
5700	-5095.15	-5119.02	23.8703	0.176643	0.209775	0.0313393	0.196823	0.255879	0.129541	0.315612	0.181475	0.211957	0.290956	0.0115803	0.144676
5710	-5098.11	-5121.94	23.8299	0.160755	0.178182	0.0326336	0.227092	0.266446	0.134891	0.303026	0.198163	0.191065	0.307746	0.0153113	0.148718
5720	-5095.48	-5119.37	23.8907	0.150313	0.229714	0.030312	0.157038	0.307329	0.125294	0.289818	0.206505	0.211241	0.292436	0.00231239	0.142643
5730	-5097.39	-5121.15	23.7563	0.226573	0.180452	0.0155777	0.157253	0.293615	0.126531	0.314792	0.195166	0.202242	0.2878	0.00231239	0.15608
5740	-5097.35	-5121	23.6514	0.161396	0.22971	0.0281364	0.233881	0.238557	0.10832	0.301731	0.20661	0.191163	0.300496	0.00998727	0.166568
5750	-5098.16	-5121.97	23.8052	0.202984	0.220906	0.0294978	0.171303	0.264802	0.110507	0.317998	0.206653	0.193638	0.281712	0.00377258	0.151195
5760	-5099.78	-5123.52	23.7389	0.149101	0.247228	0.0292083	0.178162	0.265237	0.131064	0.327237	0.194242	0.185956	0.292565	0.00676933	0.157822
5770	-5097.92	-5121.71	23.7869	0.176463	0.197589	0.0283013	0.190773	0.300767	0.106107	0.313119	0.213811	0.19347	0.2796	0.0374463	0.153024
5780	-5095.34	-5119.23	23.8956	0.15986	0.224367	0.0302962	0.207544	0.249613	0.12832	0.321604	0.202811	0.200886	0.274698	0.00631282	0.142152
5790	-5099.92	-5123.62	23.6991	0.172741	0.195979	0.0314365	0.188011	0.278683	0.13315	0.311367	0.19072	0.211371	0.286542	0.00113279	0.161802
5800	-5097.81	-5121.52	23.7127	0.17417	0.220495	0.0336234	0.200628	0.236832	0.134251	0.304613	0.203074	0.207087	0.285226	0.00102364	0.160438
5810	-5096.38	-5120.09	23.706	0.16869	0.239793	0.0294116	0.184965	0.266386	0.110755	0.2969	0.207854	0.205154	0.290091	0.0154641	0.161106
5820	-5100.33	-5124.29	23.9637	0.144379	0.206644	0.0357908	0.238198	0.237371	0.137618	0.308048	0.197172	0.204819	0.289961	0.0134566	0.13534
5830	-5096.17	-5120	23.825	0.168925	0.242104	0.0313713	0.159464	0.267881	0.130255	0.309821	0.204356	0.198321	0.287501	0.0354155	0.149208
5840	-5102.67	-5126.32	23.6482	0.167269	0.225839	0.0258953	0.18887	0.284608	0.107519	0.313562	0.205181	0.192112	0.289145	0.00166123	0.166888
5850	-5096.3	-5120.19	23.8966	0.167134	0.219571	0.0236122	0.200475	0.259516	0.129693	0.297504	0.223299	0.205219	0.273977	0.0170284	0.142053
5860	-5095.5	-5119.29	23.7961	0.180972	0.182673	0.0238203	0.202241	0.304671	0.105623	0.304796	0.207202	0.201861	0.286141	0.0170284	0.152097
5870	-5097.01	-5120.8	23.7884	0.16182	0.200472	0.0336403	0.219834	0.267215	0.117019	0.292903	0.196934	0.202139	0.308024	0.0146298	0.15287
5880	-5099.63	-5123.36	23.73	0.135521	0.216285	0.0322213	0.233928	0.245203	0.136841	0.313594	0.200906	0.203784	0.281716	0.000184228	0.158711
5890	-5092.38	-5116.18	23.7955	0.150748	0.235029	0.0314686	0.19484	0.25427	0.133644	0.309793	0.203437	0.192368	0.294402	0.00139414	0.152157
5900	-5100.31	-5124.02	23.7043	0.18576	0.209936	0.0339861	0.152256	0.290069	0.127993	0.336505	0.190324	0.200658	0.272513	0.00545367	0.161283
5910	-5099.34	-5123.06	23.724	0.144059	0.213288	0.0341697	0.186474	0.291637	0.130374	0.288274	0.206201	0.206479	0.299046	0.000309641	0.159309
5920	-5098.13	-5121.98	23.8575	0.150626	0.223274	0.0454966	0.132232	0.274265	0.174107	0.319717	0.19715	0.204068	0.279064	0.00519535	0.145956
5930	-5094.85	-5118.57	23.7264	0.150901	0.221327	0.0370389	0.226717	0.222275	0.141741	0.313107	0.200041	0.186472	0.30038	0.000931665	0.159075
5940	-5097.87	-5121.57	23.7006	0.161171	0.24719	0.0432244	0.176102	0.246275	0.126038	0.30833	0.19835	0.198973	0.294346	0.000362704	0.161652
5950	-5092.74	-5116.5	23.7547	0.153352	0.232563	0.0421446	0.160596	0.275506	0.135838	0.296048	0.213343	0.201738	0.288872	0.00142702	0.156238
5960	-5097.08	-5120.72	23.6368	0.134399	0.20382	0.0335712	0.219073	0.290229	0.118909	0.32525	0.206466	0.196177	0.272107	0.0195356	0.16803
5970	-5095.35	-5119.21	23.8509	0.183717	0.243554	0.0315187	0.154324	0.277364	0.109521	0.317235	0.19113	0.196564	0.295071	0.00205309	0.146622
5980	-5098.76	-5122.5	23.7459	0.146672	0.228278	0.0278992	0.191148	0.294073	0.11193	0.300476	0.201961	0.197052	0.300511	0.00145471	0.15712
5990	-5095.04	-5119.06	24.0182	0.144817	0.21081	0.0257643	0.189596	0.294699	0.134313	0.3297	0.200128	0.180445	0.289727	0.0048842	0.129887
6000	-5095.13	-5118.9	23.7699	0.196514	0.194814	0.0241963	0.18225	0.275478	0.126748	0.316006	0.203324	0.19935	0.28132	0.0048842	0.154715
6010	-5096.39	-5120.23	23.8401	0.175455	0.214081	0.0165981	0.202814	0.234443	0.156609	0.302189	0.204203	0.209308	0.284301	0.0019738	0.147703
6020	-5098.61	-5122.34	23.7281	0.20036	0.231597	0.0176442	0.160663	0.269648	0.120088	0.295987	0.191827	0.204261	0.307925	0.0331005	0.158896
6030	-5089.74	-5113.63	23.8945	0.169205	0.195585	0.0149007	0.205643	0.290768	0.123898	0.317658	0.19259	0.204687	0.285064	0.00756673	0.142258
6040	-5107.89	-5131.55	23.6617	0.19428	0.220267	0.0161055	0.130504	0.31428	0.124564	0.308003	0.207249	0.191067	0.293681	0.00476492	0.165541
6050	-5090.24	-5114.07	23.83	0.126822	0.219626	0.0400254	0.204254	0.280546	0.128726	0.308926	0.201096	0.200545	0.289433	0.000560759	0.148707
6060	-5105.38	-5129.22	23.8359	0.141964	0.226571	0.041291	0.15393	0.289418	0.146826	0.289536	0.210448	0.198984	0.301033	0.000265583	0.148124
6070	-5099.69	-5123.6	23.907	0.169098	0.222522	0.049183	0.208008	0.238542	0.112647	0.312358	0.20751	0.19344	0.286693	0.00959316	0.141007
6080	-5095.37	-5119.18	23.8108	0.176611	0.189729	0.039412	0.206372	0.270958	0.116919	0.300412	0.209307	0.195465	0.294816	0.025803	0.150632
6090	-5099.93	-5123.63	23.7	0.190865	0.214874	0.0319134	0.159335	0.275909	0.127103	0.305069	0.206114	0.189061	0.299756	0.00283081	0.161714
6100	-5089.79	-5113.56	23.7707	0.168965	0.191092	0.0283813	0.205161	0.25102	0.15538	0.308261	0.205157	0.19437	0.292212	0.0163329	0.154639
6110	-5089.2	-5112.99	23.7985	0.189918	0.248161	0.0290763	0.163646	0.258518	0.110682	0.304042	0.200628	0.202597	0.292734	0.00256807	0.15186
6120	-5092.23	-5116.02	23.7901	0.123137	0.224979	0.0263602	0.233611	0.29157	0.100343	0.313037	0.201922	0.204385	0.280656	0.00742462	0.1527
6130	-5103.63	-5127.29	23.6608	0.131093	0.251833	0.0215896	0.207775	0.289156	0.0985539	0.311103	0.196985	0.212027	0.279885	0.00703748	0.165626
6140	-5096.79	-5120.55	23.7652	0.169165	0.190846	0.0279949	0.201056	0.274442	0.136497	0.296642	0.194237	0.208986	0.300135	0.0247838	0.155187
6150	-5095.04	-5118.96	23.9271	0.18023	0.232004	0.0195725	0.171393	0.261433	0.135367	0.319944	0.195987	0.199746	0.284322	0.000843415	0.138999
6160	-5088.35	-5112.25	23.9039	0.191797	0.228658	0.0221423	0.164198	0.278402	0.114803	0.300106	0.216641	0.190285	0.292968	0.00335848	0.141322
6170	-5102.54	-5126.4	23.8618	0.208853	0.221867	0.040631	0.142524	0.270133	0.115991	0.293302	0.198042	0.206818	0.301838	0.0148599	0.145532
6180	-5088.56	-5112.4	23.8442	0.18272	0.220991	0.0363117	0.19788	0.253109	0.108988	0.309283	0.204821	0.203205	0.282691	0.00464751	0.14729
6190	-5094.03	-5117.85	23.8156	0.121059	0.240861	0.0326077	0.191033	0.297188	0.117252	0.301043	0.197634	0.204219	0.297104	0.0240914	0.150151
6200	-5108.63	-5132.68	24.0435	0.173454	0.274524	0.0209879	0.122958	0.272022	0.136054	0.316949	0.19732	0.20223	0.2835	0.000894188	0.12736
6210	-5100.61	-5124.37	23.7557	0.147795	0.25223	0.0222018	0.155032	0.278819	0.143922	0.313318	0.205129	0.206646	0.274906	0.00698146	0.156142
6220	-5098.22	-5121.98	23.7604	0.203759	0.213192	0.0258779	0.185841	0.245127	0.126202	0.314829	0.209919	0.182557	0.292695	0.0113738	0.155671
6230	-5090.29	-5114.16	23.8674	0.150097	0.215724	0.0176871	0.202575	0.295251	0.118666	0.312013	0.199951	0.20814	0.279895	0.00636568	0.144966
6240	-5098.25	-5121.91	23.66	0.13049	0.229649	0.0342339	0.190745	0.286967	0.127915	0.314483	0.204719	0.20226	0.278538	0.0279302	0.165705
6250	-5091.13	-5115	23.8658	0.197275	0.213029	0.0319797	0.173258	0.249953	0.134506	0.315466	0.20279	0.191949	0.289795	0.00711807	0.14513
6260	-5094.29	-5118.09	23.8046	0.167939	0.176583	0.0223132	0.143256	0.36062	0.129289	0.308843	0.207638	0.207671	0.275848	0.000379657	0.151252
6270	-5096.66	-5120.39	23.7287	0.181658	0.21537	0.0217336	0.160607	0.292978	0.127653	0.292126	0.212165	0.196471	0.299238	0.00115857	0.158842
6280	-5095.92	-5119.84	23.9224	0.142928	0.271205	0.0240929	0.178043	0.242219	0.141511	0.304684	0.215086	0.201187	0.279043	0.00364152	0.139472
6290	-5100.47	-5124.23	23.7567	0.134169	0.19399	0.0296335	0.167132	0.318966	0.156109	0.295786	0.210095	0.202565	0.291555	0.00828218	0.156039
6300	-5096.21	-5119.91	23.7015	0.188938	0.217601	0.0327051	0.138901	0.274572	0.147283	0.325437	0.203848	0.196542	0.274174	0.0167482	0.161564
6310	-5094.19	-5118.06	23.8679	0.161633	0.186154	0.0219568	0.177141	0.327895	0.12522	0.321623	0.19917	0.194017	0.28519	0.00422004	0.144919
6320	-5097.48	-5121.28	23.7971	0.145304	0.30229	0.0195504	0.148707	0.272652	0.111496	0.309274	0.203652	0.199957	0.287117	0.0161781	0.152003
6330	-5104.79	-5128.41	23.6202	0.137225	0.239539	0.037578	0.163376	0.299545	0.122737	0.323656	0.203593	0.194077	0.278674	0.000298577	0.169685
6340	-5104.71	-5128.5	23.7922	0.167887	0.224747	0.0295418	0.13021	0.332457	0.115158	0.309459	0.196876	0.198425	0.295239	0.00387895	0.152494
6350	-5090.09	-5113.93	23.8384	0.168608	0.215852	0.0293244	0.209708	0.262197	0.114311	0.297519	0.199177	0.210034	0.29327	0.00527864	0.147874
6360	-5097.19	-5121.03	23.842	0.148078	0.223548	0.0243069	0.201689	0.278928	0.123449	0.298511	0.191403	0.208268	0.301819	0.0174202	0.147507
6370	-5095.07	-5118.82	23.7499	0.130341	0.236869	0.0257553	0.208972	0.303866	0.0941969	0.31963	0.18758	0.204108	0.288683	0.000836686	0.156716
6380	-5100.02	-5123.7	23.6866	0.147617	0.228061	0.0347346	0.180705	0.268774	0.140108	0.283939	0.222023	0.19777	0.296268	0.00666184	0.163053
6390	-5099.92	-5123.55	23.6326	0.136191	0.226478	0.0300357	0.21093	0.276337	0.120027	0.310528	0.205794	0.196654	0.287023	0.00286382	0.168451
6400	-5091.91	-5115.78	23.8734	0.136521	0.246843	0.0275409	0.185546	0.271018	0.132532	0.311876	0.197227	0.210214	0.280684	0.000980991	0.144374
6410	-5096.07	-5120.03	23.9532	0.182915	0.172904	0.0234547	0.18066	0.293891	0.146176	0.324156	0.199503	0.190058	0.286283	0.00248238	0.136394
6420	-5100.32	-5124	23.6812	0.162902	0.254229	0.0299962	0.163255	0.257525	0.132094	0.320403	0.193026	0.204572	0.281999	0.00138624	0.16359
6430	-5095.47	-5119.3	23.8251	0.149742	0.182599	0.0417443	0.173822	0.341317	0.110775	0.314064	0.201045	0.20104	0.28385	0.0103544	0.149197
6440	-5091.35	-5115.19	23.8326	0.12896	0.255442	0.0327756	0.157767	0.294436	0.130619	0.294448	0.213278	0.192224	0.30005	0.00355766	0.148454
6450	-5106.48	-5130.23	23.7461	0.190472	0.164422	0.043468	0.149066	0.316811	0.135761	0.302284	0.199456	0.199699	0.298562	0.0164743	0.157097
6460	-5101.25	-5124.88	23.6302	0.198265	0.195122	0.0229972	0.135828	0.29038	0.157408	0.307233	0.195462	0.204552	0.292753	0.00899946	0.168691
6470	-5105.64	-5129.39	23.7525	0.1936	0.151851	0.0311582	0.18403	0.322193	0.117167	0.29428	0.212542	0.211911	0.281267	0.0140482	0.156463
6480	-5093.81	-5117.7	23.8884	0.146652	0.241293	0.0236023	0.195713	0.242884	0.149856	0.313857	0.196039	0.20277	0.287334	0.00969155	0.142871
6490	-5094.7	-5118.36	23.669	0.187543	0.239577	0.0281673	0.137067	0.26555	0.142096	0.304957	0.210632	0.199141	0.285271	4.69735e-05	0.164811
6500	-5093.36	-5117.13	23.7739	0.151125	0.230408	0.0435433	0.149344	0.281584	0.143996	0.311514	0.191574	0.200853	0.296059	0.000255065	0.154315
6510	-5091.73	-5115.5	23.7693	0.148568	0.207921	0.0324705	0.181242	0.290469	0.13933	0.313337	0.203413	0.193419	0.289832	0.0119424	0.154776
6520	-5094.23	-5117.98	23.7518	0.162323	0.195596	0.0305457	0.170498	0.304324	0.136714	0.319075	0.203652	0.185398	0.291875	0.00505359	0.156525
6530	-5103.68	-5127.54	23.8608	0.146237	0.244123	0.0295888	0.185663	0.294791	0.0995975	0.320777	0.206321	0.192096	0.280806	0.00371866	0.145631
6540	-5096.21	-5119.99	23.7815	0.187303	0.245687	0.021273	0.19861	0.23975	0.107376	0.295259	0.209941	0.207068	0.287732	0.0116312	0.153561
6550	-5090.98	-5114.89	23.9148	0.127152	0.244176	0.0212962	0.219115	0.269798	0.118462	0.308909	0.204519	0.201833	0.28474	0.00263458	0.140229
6560	-5088.44	-5112.29	23.8557	0.158989	0.210576	0.0230841	0.230201	0.264092	0.113058	0.315018	0.199945	0.194329	0.290708	0.00226719	0.146137
6570	-5098.85	-5122.67	23.8149	0.130094	0.25202	0.0251262	0.198258	0.242147	0.152355	0.301483	0.207219	0.194747	0.296551	0.00960419	0.150219
6580	-5095.58	-5119.45	23.864	0.186081	0.189876	0.0272593	0.177416	0.269888	0.14948	0.32394	0.200871	0.195514	0.279675	0.00942615	0.145309
6590	-5096.08	-5119.75	23.6778	0.179116	0.226148	0.0194185	0.159752	0.25339	0.162175	0.295436	0.202811	0.206089	0.295665	0.0197517	0.16393
6600	-5104.79	-5128.47	23.6789	0.178693	0.261343	0.0330386	0.153413	0.250773	0.12274	0.293024	0.201309	0.212193	0.293475	0.00221895	0.163818
6610	-5094	-5117.92	23.913	0.152437	0.222944	0.0209467	0.136043	0.326871	0.140758	0.309258	0.21626	0.196079	0.278403	0.0054692	0.140413
6620	-5104.86	-5128.51	23.647	0.154169	0.193549	0.0211846	0.208708	0.280033	0.142357	0.314142	0.206256	0.199229	0.280373	0.00669111	0.167009
6630	-5098.45	-5122.14	23.6893	0.146369	0.21198	0.0205159	0.257826	0.243777	0.119531	0.302779	0.211743	0.200028	0.28545	0.0070091	0.162775
6640	-5090.96	-5114.83	23.8743	0.129184	0.239858	0.0382526	0.184602	0.281659	0.126444	0.315156	0.192835	0.20505	0.286959	0.00787298	0.144284
6650	-5091.11	-5114.97	23.8639	0.153838	0.221878	0.0437722	0.189209	0.284469	0.106835	0.316086	0.196601	0.191523	0.29579	0.00120597	0.145324
6660	-5099.98	-5123.67	23.6919	0.178059	0.190665	0.0316008	0.189752	0.310731	0.0991926	0.311679	0.199033	0.21512	0.274167	0.000887454	0.162516
6670	-5093.9	-5117.74	23.8383	0.191766	0.192727	0.0259886	0.209504	0.256297	0.123717	0.307741	0.194235	0.217099	0.280925	0.00515823	0.147876
6680	-5091.67	-5115.49	23.8157	0.183261	0.219245	0.031167	0.138474	0.294929	0.132924	0.310205	0.199531	0.202389	0.287875	0.00515823	0.150138
6690	-5099.06	-5123.01	23.943	0.173994	0.199425	0.029591	0.218385	0.269961	0.108643	0.32266	0.192626	0.190119	0.294595	0.0249739	0.13741
6700	-5098.99	-5122.83	23.8341	0.156396	0.224864	0.0265982	0.161074	0.306779	0.124289	0.322607	0.186621	0.202921	0.287851	0.00286249	0.148301
6710	-5098.05	-5121.8	23.7579	0.145916	0.202215	0.0266129	0.195035	0.286221	0.144001	0.305201	0.204454	0.200997	0.289348	0.0210902	0.155918
6720	-5102.63	-5126.35	23.7148	0.145487	0.186777	0.0265548	0.199858	0.293793	0.14753	0.323628	0.20612	0.198206	0.272046	0.00621095	0.160231
6730	-5090.51	-5114.32	23.8062	0.19638	0.193731	0.0254435	0.143647	0.293119	0.14768	0.315936	0.197449	0.207409	0.279207	0.00531146	0.151087
6740	-5092.61	-5116.46	23.8472	0.121428	0.254033	0.0280776	0.207838	0.268996	0.119628	0.295857	0.196667	0.198686	0.30879	0.000237803	0.146993
6750	-5100.22	-5124.08	23.8524	0.150021	0.174543	0.033483	0.162169	0.332338	0.147446	0.33231	0.186444	0.203413	0.277834	0.00596635	0.146472
6760	-5102.92	-5126.66	23.7386	0.189171	0.213469	0.0304423	0.147442	0.251654	0.167823	0.300715	0.197914	0.206446	0.294926	0.0169286	0.157846
6770	-5110.18	-5134.09	23.9115	0.187765	0.198317	0.025129	0.199979	0.251849	0.136961	0.29541	0.209377	0.211038	0.284175	0.00946918	0.140564
6780	-5095.14	-5119.06	23.9181	0.127625	0.205074	0.0222734	0.176271	0.331673	0.137084	0.319572	0.193223	0.201818	0.285387	0.00641564	0.139904
6790	-5094.19	-5118.03	23.8422	0.218425	0.192278	0.0214127	0.186948	0.243373	0.137563	0.310353	0.211047	0.209084	0.269516	0.00641564	0.147485
