Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
5300	5.60692	0	5.60692	0.233421	0.480449	0.0990802	0.134527	0.00693629	0.0455861	0.275898	0.280945	0.420623	0.0225333	0.536641	1.97102
5310	1.76314	0	1.76314	0.0503054	0.140239	0.0333194	0.0420684	0.466992	0.267076	0.39386	0.110714	0.331795	0.163631	0.61171	2.3554
5320	0.175373	0	0.175373	0.0290776	0.00827084	0.113782	0.281009	0.451351	0.11651	0.353127	0.0118875	0.482446	0.15254	0.906262	2.51417
5330	-3.92267	0	-3.92267	0.0213456	0.0243301	0.223509	0.501341	0.196628	0.0328461	0.372259	0.18961	0.289558	0.148573	0.682716	2.92398
5340	4.98754	0	4.98754	0.0228803	0.221391	0.00269326	0.380333	0.363496	0.00920622	0.337038	0.197709	0.167867	0.297385	0.219641	2.03296
5350	1.77502	0	1.77502	0.0366799	0.0413574	0.00654578	0.103521	0.399495	0.412401	0.284892	0.568743	0.116205	0.0301598	0.246331	2.35421
5360	-3.24893	0	-3.24893	0.179532	0.293915	0.0353396	0.0985467	0.226965	0.165701	0.295232	0.589174	0.0520534	0.0635407	0.381449	2.8566
5370	-2.81824	0	-2.81824	0.132855	0.0851023	0.326173	0.21248	0.194391	0.0489986	0.228267	0.559518	0.127701	0.0845147	0.226237	2.81353
5380	-1.04561	0	-1.04561	0.165839	0.203666	0.368306	0.0717614	0.18273	0.0076984	0.399353	0.264734	0.260717	0.0751964	0.248796	2.63627
5390	-0.80678	0	-0.80678	0.0969494	0.26189	0.294985	0.315867	0.0229632	0.00734514	0.453891	0.18627	0.352511	0.00732805	0.888097	2.61239
5400	-0.0516107	0	-0.0516107	0.412021	0.0206233	0.0931959	0.0834457	0.261433	0.129281	0.336091	0.300982	0.272506	0.09042	0.210834	2.53687
5410	-1.71082	0	-1.71082	0.184796	0.303184	0.0209936	0.0856166	0.151346	0.254063	0.218436	0.339867	0.433953	0.00774444	0.904907	2.70279
5420	5.14347	0	5.14347	0.0297795	0.0350809	0.132778	0.0949384	0.105069	0.602355	0.297565	0.316128	0.282832	0.103475	0.578343	2.01736
5430	5.07199	0	5.07199	0.197871	0.151444	0.211258	0.38518	0.0395061	0.0147405	0.395905	0.259635	0.227971	0.116489	0.700891	2.02451
5440	5.43955	0	5.43955	0.0974295	0.0502396	0.221661	0.425561	0.204978	0.00013073	0.49266	0.298097	0.105049	0.104194	0.621614	1.98775
5450	5.48377	0	5.48377	0.354923	0.177927	0.114124	0.254867	0.0860066	0.0121527	0.392381	0.232349	0.0654734	0.309796	0.0745613	1.98333
5460	3.41279	0	3.41279	0.531006	0.164283	0.184887	0.0847024	0.00286715	0.0322544	0.528001	0.38879	0.0076085	0.0755999	0.176107	2.19043
5470	5.31047	0	5.31047	0.0798179	0.366789	0.382128	0.0981303	0.0699732	0.00316171	0.372346	0.278484	0.0197859	0.329384	0.771336	2.00066
5480	-0.541536	0	-0.541536	0.176248	0.00260699	0.422498	0.16775	0.0276263	0.203271	0.292265	0.0574418	0.131267	0.519027	0.184353	2.58586
5490	-5.40317	0	-5.40317	0.0082878	0.0202088	0.198226	0.0947125	0.509837	0.168728	0.343703	0.128094	0.139114	0.389088	0.967004	3.07203
5500	8.44057	0	8.44057	0.00158025	0.0881295	0.470854	0.317406	0.0757576	0.046272	0.388162	0.294089	0.0322211	0.285527	0.921209	1.68765
5510	4.7283	0	4.7283	0.0418081	0.242929	0.054575	0.29924	0.0324413	0.329007	0.591411	0.266482	0.0370163	0.10509	0.946346	2.05888
5520	-7.66323	0	-7.66323	0.00523372	0.156579	0.219892	0.0336082	0.193506	0.391181	0.364803	0.418219	0.0877997	0.129178	0.682749	3.29803
5530	4.83826	0	4.83826	0.131705	0.0853834	0.0782725	0.399819	0.080674	0.224146	0.311455	0.461308	0.12637	0.100866	0.0294354	2.04788
5540	1.59695	0	1.59695	0.0233197	0.0109505	0.495266	0.0809449	0.14532	0.244199	0.361853	0.462886	0.13045	0.0448115	0.869319	2.37201
5550	0.3943	0	0.3943	0.51081	0.00488221	0.14648	0.165766	0.104931	0.0671307	0.580499	0.327955	0.0239813	0.0675641	0.38223	2.49228
5560	5.45597	0	5.45597	0.180049	0.300434	0.211655	0.290002	0.016531	0.00132855	0.385118	0.501202	0.022104	0.0915762	0.253998	1.98611
5570	5.86507	0	5.86507	0.131688	0.231559	0.174575	0.227505	0.177963	0.0567102	0.170521	0.230804	0.231619	0.367055	0.813169	1.9452
5580	3.92951	0	3.92951	0.098974	0.313514	0.00263735	0.221251	0.289021	0.0746021	0.139087	0.422838	0.0682589	0.369816	0.252897	2.13876
5590	3.87284	0	3.87284	0.402708	0.0831063	0.000673382	0.241942	0.22287	0.0486995	0.183158	0.415031	0.106412	0.295399	0.435698	2.14443
5600	-10.3942	0	-10.3942	0.28645	0.266638	0.000120016	0.154353	0.0184238	0.274016	0.307383	0.121419	0.273658	0.297539	0.669216	3.57113
5610	6.72043	0	6.72043	0.00284135	0.316627	0.046815	0.103186	0.141282	0.389248	0.603642	0.103049	0.21796	0.0753493	0.0911254	1.85967
5620	5.02133	0	5.02133	0.000515224	0.401228	0.0121801	0.188737	0.162993	0.234346	0.70136	0.150398	0.0229152	0.125327	0.330439	2.02958
5630	4.77493	0	4.77493	0.294447	0.347069	0.00251071	0.231553	0.113462	0.0109577	0.47991	0.288348	0.0135135	0.218228	0.0962669	2.05422
5640	-2.25263	0	-2.25263	0.0028079	0.078313	0.49512	0.129157	0.101706	0.192896	0.373781	0.136427	0.103346	0.386446	0.636264	2.75697
5650	3.2593	0	3.2593	0.227768	0.14417	0.117817	0.113547	0.198481	0.198217	0.531417	0.00478853	0.213518	0.250276	0.655211	2.20578
5660	5.58578	0	5.58578	0.0981072	0.225728	0.145696	0.167433	0.261221	0.101815	0.367365	0.113816	0.41649	0.102329	0.0791896	1.97313
5670	2.2716	0	2.2716	0.0866394	0.00717185	0.281488	0.274968	0.0906095	0.259123	0.214165	0.267275	0.359235	0.159324	0.29544	2.30455
5680	10.6956	0	10.6956	0.374109	0.0988025	0.233031	0.136424	0.102372	0.0552612	0.18492	0.290128	0.383966	0.140986	0.262877	1.46215
5690	6.51197	0	6.51197	0.277901	0.249565	0.00100274	0.168625	0.0558879	0.247019	0.522433	0.129448	0.305857	0.0422627	0.819015	1.88051
5700	7.74374	0	7.74374	0.4018	0.318926	0.131939	0.0472918	0.0217556	0.0782877	0.401733	0.0503811	0.356402	0.191484	0.223223	1.75734
5710	2.79502	0	2.79502	0.478899	0.304056	0.113808	0.0134336	0.0171741	0.0726296	0.11792	0.00463775	0.466726	0.410716	0.446231	2.25221
5720	-2.74737	0	-2.74737	0.225774	0.157737	0.296224	0.0166372	0.00282817	0.3008	0.129082	0.0504503	0.339241	0.481227	0.728228	2.80645
5730	-0.180208	0	-0.180208	0.142084	0.234239	0.129619	0.0769301	0.0112629	0.405864	0.17955	0.183501	0.280789	0.356161	0.757674	2.54973
5740	-3.39792	0	-3.39792	0.106589	0.207566	0.148207	0.0176731	0.207933	0.312032	0.108075	0.39187	0.146561	0.353495	0.587664	2.8715
5750	3.70246	0	3.70246	0.0140336	0.0496881	0.119977	0.150394	0.246222	0.419685	0.171731	0.446944	0.105725	0.275601	0.919455	2.16146
5760	1.63814	0	1.63814	0.406553	0.00153026	0.103693	0.206187	0.0106323	0.271405	0.214937	0.400913	0.0981268	0.286024	0.220425	2.3679
5770	0.647024	0	0.647024	0.21614	0.000524986	0.186129	0.119923	0.333189	0.144094	0.169239	0.351518	0.0897424	0.389501	0.954155	2.46701
5780	0.577451	0	0.577451	0.25473	0.317019	0.12641	0.0188897	0.0689745	0.213976	0.196291	0.340309	0.282746	0.180654	0.307843	2.47396
5790	6.09961	0	6.09961	0.0265625	0.247309	0.25684	0.35795	0.0594353	0.0519028	0.0798114	0.508029	0.015639	0.39652	0.951566	1.92175
5800	4.04842	0	4.04842	0.0373582	0.00233698	0.293862	0.216998	0.168391	0.281054	0.132168	0.369437	0.0812643	0.417131	0.326444	2.12687
5810	1.34013	0	1.34013	0.234742	0.205229	0.0689331	0.344643	0.0293634	0.117089	0.320493	0.273178	0.0927212	0.313608	0.414689	2.3977
5820	2.26091	0	2.26091	0.149994	0.0573378	0.0624852	0.219313	0.0863113	0.424559	0.146301	0.381368	0.21329	0.259041	0.247534	2.30562
5830	-2.54657	0	-2.54657	0.274958	0.0325833	0.235811	0.351687	0.018327	0.0866332	0.0911845	0.106091	0.549856	0.252868	0.625028	2.78637
5840	1.48306	0	1.48306	0.0879817	0.152855	0.360351	0.308294	0.0394546	0.0510641	0.210728	0.0205439	0.452538	0.31619	0.650496	2.3834
5850	5.96122	0	5.96122	0.139128	0.216999	0.251792	0.233866	0.0210316	0.137184	0.233133	0.0060023	0.427101	0.333763	0.814914	1.93559
5860	-5.13711	0	-5.13711	0.126241	0.0652403	0.0265972	0.0972693	0.33554	0.349112	0.227884	0.129283	0.595886	0.0469472	0.527424	3.04542
5870	1.79106	0	1.79106	0.136559	0.29054	0.0022507	0.160941	0.12353	0.286179	0.0629811	0.14948	0.659819	0.12772	0.104952	2.3526
5880	1.34232	0	1.34232	0.263649	0.0942888	0.200829	0.14504	0.0189173	0.277275	0.147546	0.134234	0.65446	0.0637593	0.909729	2.39748
5890	2.85537	0	2.85537	0.0250667	0.257763	0.478959	0.189228	0.00183113	0.0471524	0.0980561	0.0557811	0.607845	0.238318	0.245909	2.24617
5900	3.18592	0	3.18592	0.0108959	0.0536784	0.0439207	0.513033	0.103122	0.275351	0.131794	0.127108	0.422708	0.31839	0.133267	2.21312
5910	-1.66217	0	-1.66217	0.0330997	0.167393	0.499029	0.198162	0.0270226	0.0752932	0.249203	0.17508	0.246425	0.329292	0.926114	2.69793
5920	3.88794	0	3.88794	0.0326944	0.0598323	0.0756475	0.573045	0.126496	0.132285	0.208608	0.340564	0.164666	0.286162	0.523078	2.14292
5930	-5.64562	0	-5.64562	0.149815	0.24744	0.254923	0.226309	0.0982363	0.0232757	0.00538686	0.287721	0.390505	0.316388	0.998198	3.09627
5940	-0.382888	0	-0.382888	0.0018906	0.275742	0.393702	0.00626762	0.0693558	0.253042	0.0191144	0.276947	0.407077	0.296861	0.810516	2.57
5950	-3.49684	0	-3.49684	0.00845405	0.169134	0.256104	0.327996	0.0120911	0.226222	0.00700884	0.305782	0.224275	0.462935	0.195643	2.88139
5960	2.43052	0	2.43052	0.0631323	0.267916	0.0218538	0.291468	0.112462	0.243168	0.118011	0.186403	0.307591	0.387995	0.689436	2.28866
5970	4.42088	0	4.42088	0.118367	0.244077	0.0366021	0.311235	0.164669	0.12505	0.194268	0.160872	0.095645	0.549215	0.959317	2.08962
5980	9.38632	0	9.38632	0.167164	0.467516	0.0260669	0.0841694	0.0491877	0.205895	0.148222	0.267378	0.0890568	0.495343	0.403456	1.59308
5990	1.13995	0	1.13995	0.388077	0.172907	0.300589	0.0815483	0.0375063	0.0193726	0.145367	0.443655	0.0203117	0.390667	0.947742	2.41771
6000	3.36445	0	3.36445	0.0560701	0.509604	0.0229905	0.322909	0.00189434	0.0865319	0.30197	0.239985	0.018697	0.439348	0.519228	2.19526
6010	1.89748	0	1.89748	0.000288423	0.543482	6.43214e-05	0.333862	0.0691885	0.053115	0.135807	0.20118	0.0780889	0.584924	0.810105	2.34196
6020	0.833893	0	0.833893	0.0250962	0.390056	0.0753779	0.025006	0.0624543	0.42201	0.16816	0.37251	0.00957116	0.44976	0.102974	2.44832
6030	3.73055	0	3.73055	0.00360321	0.276032	0.0247295	0.481892	0.0030281	0.210715	0.201154	0.46768	0.0598934	0.271272	0.598081	2.15865
6040	-2.90522	0	-2.90522	0.0238488	0.102809	0.302849	0.0275698	0.220011	0.322912	0.208855	0.611445	0.020613	0.159087	0.299087	2.82223
6050	3.40441	0	3.40441	0.145387	0.0840551	0.0916153	0.0900247	0.287384	0.301534	0.239444	0.479315	0.0487176	0.232524	0.253743	2.19127
6060	3.71076	0	3.71076	0.0794836	0.124001	0.18192	0.336409	0.0827076	0.195478	0.317649	0.330345	0.0023768	0.349629	0.948539	2.16063
6070	-3.91124	0	-3.91124	0.144621	0.014907	0.00574692	0.552962	0.0711284	0.210635	0.49083	0.422278	0.0179829	0.0689089	0.894412	2.92283
6080	5.9052	0	5.9052	0.227766	0.0331403	0.000453713	0.507232	0.0503411	0.181067	0.415512	0.184202	0.143142	0.257145	0.168305	1.94119
6090	0.957152	0	0.957152	0.226709	0.0037413	0.0105696	0.0415506	0.256904	0.460526	0.44591	0.132599	0.179253	0.242238	0.407803	2.43599
6100	-0.17649	0	-0.17649	0.367985	0.156981	0.0780864	0.0139333	0.287168	0.0958468	0.406279	0.148131	0.343082	0.102508	0.450086	2.54936
6110	0.687534	0	0.687534	0.184242	0.324388	0.150354	0.12228	0.194234	0.0245026	0.289796	0.200926	0.45772	0.0515579	0.0684653	2.46296
6120	-5.87165	0	-5.87165	0.00996895	0.111567	0.197461	0.231534	0.274753	0.174716	0.184915	0.269294	0.510543	0.0352478	0.690796	3.11887
6130	-1.87438	0	-1.87438	0.19735	0.105782	0.406939	0.19391	0.0335808	0.0624392	0.230223	0.136289	0.472912	0.160576	0.474439	2.71915
6140	2.05109	0	2.05109	0.00526636	0.138814	0.236524	0.0161043	0.132444	0.470847	0.0412824	0.306857	0.496533	0.155327	0.439027	2.3266
6150	-6.55253	0	-6.55253	0.0399364	0.258123	0.0195908	0.162973	0.454692	0.0646847	0.149203	0.148893	0.592165	0.10974	0.938612	3.18696
6160	2.67746	0	2.67746	0.555894	0.138531	0.15437	0.0288451	0.036161	0.0861989	0.150137	0.20831	0.499461	0.142092	0.474184	2.26396
6170	-0.819852	0	-0.819852	0.119794	0.093107	0.386624	0.0541784	0.00987149	0.336425	0.238462	0.12983	0.431016	0.200692	0.474252	2.61369
6180	8.26764	0	8.26764	0.296254	0.0996458	0.00254119	0.106878	0.466057	0.0286236	0.133206	0.204118	0.168006	0.49467	0.403323	1.70495
6190	-5.45203	0	-5.45203	0.259221	0.334982	0.0202849	0.031092	0.262262	0.0921585	0.376321	0.22752	0.121639	0.27452	0.428224	3.07691
6200	-5.25969	0	-5.25969	0.00667609	0.0439636	0.000333005	0.248102	0.377314	0.323612	0.478647	0.0557825	0.120149	0.345421	0.926341	3.05768
6210	-10.6987	0	-10.6987	0.228531	0.00748777	2.69952e-05	0.0963045	0.349373	0.318277	0.60759	0.0399571	0.180874	0.171579	0.0559824	3.60157
6220	7.64262	0	7.64262	0.156666	0.0191615	0.0935068	0.105021	0.123094	0.502551	0.68507	0.0687022	0.0689836	0.177244	0.587838	1.76745
6230	7.23695	0	7.23695	0.13264	0.0189237	0.0139896	0.101831	0.348233	0.384383	0.378557	0.017721	0.315495	0.288227	0.612761	1.80801
6240	7.97383	0	7.97383	0.362088	0.313435	0.0590914	0.210243	0.0189526	0.0361901	0.151697	0.00904556	0.342875	0.496382	0.857875	1.73433
6250	0.690346	0	0.690346	0.243371	0.204721	0.518401	0.000884143	0.00132512	0.0312968	0.170783	0.0404921	0.464265	0.324459	0.594953	2.46268
6260	5.16526	0	5.16526	0.214901	0.106327	0.0164556	0.371956	0.274742	0.0156178	0.119183	0.029843	0.35933	0.491643	0.360085	2.01518
6270	5.37795	0	5.37795	0.439996	0.0480142	0.091125	0.160716	0.247162	0.0129863	0.15037	0.117127	0.203554	0.528949	0.879727	1.99391
6280	6.30428	0	6.30428	0.179806	0.0100579	0.15562	0.308672	0.0304584	0.315386	0.19324	0.215626	0.0860461	0.505087	0.688627	1.90128
6290	4.79644	0	4.79644	0.406164	0.00180893	0.0578418	0.397377	0.102317	0.034492	0.0998814	0.395421	0.0453684	0.459329	0.22513	2.05207
6300	6.20348	0	6.20348	0.00791591	0.379493	0.0224521	0.138621	0.093048	0.35847	0.127246	0.466451	0.0636901	0.342613	0.649159	1.91136
6310	3.5119	0	3.5119	0.189232	0.00544934	0.204315	0.0488381	0.374823	0.177342	0.291322	0.108694	0.108157	0.491827	0.879852	2.18052
6320	5.82854	0	5.82854	0.0284156	0.0379984	0.330125	0.147117	0.173918	0.282426	0.159732	0.0385297	0.0317062	0.770032	0.446281	1.94886
6330	5.93363	0	5.93363	0.0358361	0.128098	0.555335	0.0715318	0.0882603	0.120938	0.268241	0.0304057	0.0520549	0.649298	0.483767	1.93835
6340	3.40658	0	3.40658	0.24575	0.200992	0.110582	0.16729	0.0273872	0.247999	0.32469	0.0395898	0.130787	0.504934	0.0618225	2.19105
6350	4.02978	0	4.02978	0.392619	0.0246395	0.278587	0.0523397	0.205641	0.0461738	0.310072	0.145234	0.152663	0.392031	0.664842	2.12873
6360	-7.10361	0	-7.10361	0.271527	0.00368841	0.280047	0.187325	0.142624	0.114789	0.131079	0.20576	0.203567	0.459595	0.686297	3.24207
6370	4.74607	0	4.74607	0.340007	9.85257e-05	0.253697	0.0306025	0.3284	0.0471942	0.400204	0.0979524	0.0896592	0.412184	0.461998	2.0571
6380	2.23409	0	2.23409	0.123614	0.000128311	0.312525	0.109652	0.369567	0.0845124	0.323869	0.233356	0.00956705	0.433208	0.94434	2.3083
6390	2.23357	0	2.23357	0.459946	0.0580818	0.0450053	0.0656352	0.273028	0.0983038	0.571392	0.120648	0.0661895	0.24177	0.152002	2.30835
6400	9.79884	0	9.79884	0.165233	0.0175533	0.238727	0.134324	0.290579	0.153584	0.541706	0.188812	0.118211	0.151271	0.536532	1.55183
6410	0.266588	0	0.266588	0.274519	0.325818	0.222013	0.0662961	0.0879809	0.0233736	0.457782	0.218802	0.270178	0.0532385	0.834336	2.50505
6420	-3.21849	0	-3.21849	0.128709	0.508439	0.169472	0.125628	0.0264934	0.0412591	0.263829	0.379236	0.330618	0.0263175	0.0598535	2.85356
6430	3.51075	0	3.51075	0.234067	0.0539142	0.307014	0.113102	0.109445	0.182458	0.202685	0.264093	0.502711	0.0305112	0.958756	2.18063
6440	7.06948	0	7.06948	0.0168208	0.0753852	0.00896931	0.108992	0.0431708	0.746662	0.223804	0.322986	0.436564	0.0166468	0.0690495	1.82476
6450	2.82626	0	2.82626	0.447739	0.282493	0.0012805	0.105404	0.098356	0.0647279	0.278501	0.450757	0.267715	0.00302702	0.134476	2.24908
6460	2.04967	0	2.04967	0.203095	0.136968	0.213021	0.0591607	0.380837	0.00691846	0.27129	0.261211	0.212641	0.254858	0.528819	2.32674
6470	-3.62874	0	-3.62874	0.0370366	0.112496	0.428313	0.206005	0.214179	0.00196991	0.216679	0.182886	0.15721	0.443226	0.873324	2.89458
6480	-2.08844	0	-2.08844	0.186378	0.180416	0.536362	0.0113893	0.0500241	0.0354309	0.0869694	0.331235	0.241992	0.339803	0.365075	2.74055
6490	2.00148	0	2.00148	0.32583	0.0581895	0.1365	0.0488738	0.430084	0.000522804	0.036472	0.301217	0.392671	0.269639	0.00700751	2.33156
6500	-3.61251	0	-3.61251	0.247878	0.248969	0.020043	0.276781	0.16482	0.0415092	0.205364	0.242789	0.479795	0.0720515	0.849773	2.89296
6510	-7.75965	0	-7.75965	0.10267	0.254405	0.0402659	0.256305	0.254344	0.0920102	0.37051	0.293936	0.224128	0.111426	0.861401	3.30767
6520	2.34955	0	2.34955	0.25431	0.287256	0.116593	0.149453	0.0664885	0.125898	0.431912	0.184774	0.228172	0.155143	0.724338	2.29675
6530	8.23266	0	8.23266	0.187906	0.0577576	0.00823639	0.630392	0.0555095	0.0601984	0.393336	0.214462	0.235406	0.156796	0.556348	1.70844
6540	3.30627	0	3.30627	0.221363	0.0183853	0.236833	0.44603	0.00795572	0.0694329	0.199427	0.154208	0.20437	0.441995	0.436624	2.20108
6550	5.42977	0	5.42977	0.461113	0.00351287	0.233437	0.218232	0.0187598	0.0649454	0.269311	0.0263089	0.169755	0.534625	0.181137	1.98873
6560	0.808542	0	0.808542	0.167963	0.0819636	0.275903	0.277941	0.0538371	0.142393	0.396872	0.165508	0.196793	0.240827	0.0716649	2.45086
6570	5.52764	0	5.52764	0.185765	0.0135237	0.456435	0.0492931	0.197456	0.0975272	0.0823009	0.292879	0.21904	0.40578	0.418781	1.97895
6580	-2.62895	0	-2.62895	0.0102414	0.413998	0.00923567	0.150637	0.281375	0.134513	0.13242	0.54362	0.153517	0.170444	0.943939	2.7946
6590	-7.94771	0	-7.94771	0.008871	0.4162	0.000689341	0.178662	0.351308	0.04427	0.147651	0.544368	0.118762	0.18922	0.545782	3.32648
6600	5.68912	0	5.68912	0.0163159	0.655174	0.000633934	0.105205	0.106542	0.116128	0.137594	0.485344	0.178229	0.198833	0.925125	1.9628
6610	5.25616	0	5.25616	0.18489	0.252552	0.0993966	0.0103733	0.348099	0.104689	0.0213668	0.407608	0.306468	0.264557	0.62724	2.00609
6620	1.15989	0	1.15989	0.195386	0.214461	0.0784356	0.00186908	0.0415439	0.468304	0.0880933	0.288566	0.180499	0.442842	0.59703	2.41572
6630	5.61914	0	5.61914	0.115164	0.122381	0.105163	7.82758e-05	0.325889	0.331326	0.153969	0.271891	0.130557	0.443583	0.272593	1.9698
6640	3.25154	0	3.25154	0.180492	0.279849	0.00765488	1.48972e-05	0.253763	0.278227	0.172054	0.419494	0.0782037	0.330249	0.130649	2.20656
6650	-0.248608	0	-0.248608	0.0514267	0.588999	0.00148125	0.00801151	0.195744	0.154338	0.277253	0.247338	0.0512835	0.424125	0.945672	2.55657
6660	-2.17742	0	-2.17742	0.161484	0.0407577	0.000383472	0.0588567	0.377596	0.360921	0.142089	0.150259	0.234671	0.472982	0.802709	2.74945
6670	4.88395	0	4.88395	0.251978	0.0095121	0.117079	0.0110647	0.246514	0.363852	0.211704	0.118157	0.34921	0.320929	0.961702	2.04331
6680	-1.76839	0	-1.76839	0.0956369	0.0819602	0.148126	0.0677562	0.49298	0.113541	0.251984	0.258527	0.357769	0.131721	0.851531	2.70855
6690	-2.20015	0	-2.20015	0.217447	0.491406	0.133868	0.00189724	0.134014	0.0213675	0.299198	0.275615	0.33154	0.0936475	0.969861	2.75172
6700	-1.08231	0	-1.08231	0.0879362	0.20872	0.133324	0.00572818	0.159018	0.405273	0.399951	0.314968	0.152909	0.132172	0.154745	2.63994
6710	6.90339	0	6.90339	0.380574	0.0655241	0.321226	0.00320398	0.0452072	0.184265	0.300541	0.273351	0.24481	0.181299	0.0388115	1.84137
6720	-3.90508	0	-3.90508	0.154186	0.0750338	0.282503	0.179651	0.0641711	0.244455	0.383867	0.260994	0.212517	0.142621	0.000737612	2.92222
6730	3.62307	0	3.62307	0.27186	0.120347	0.220954	0.194962	0.122666	0.069211	0.388307	0.123025	0.251096	0.237572	0.219292	2.1694
6740	-1.41713	0	-1.41713	0.210181	0.0143917	0.0766412	0.143282	0.261349	0.294155	0.275558	0.0879027	0.503704	0.132835	0.574402	2.67342
6750	7.2295	0	7.2295	0.424278	0.00297639	0.404653	0.0777632	0.0485387	0.0417909	0.506721	0.092748	0.141708	0.258824	0.0200815	1.80876
6760	1.26661	0	1.26661	0.101777	0.164046	0.318191	0.0291794	0.3587	0.028107	0.437883	0.112259	0.13985	0.310009	0.228294	2.40505
6770	-0.854108	0	-0.854108	0.0520212	0.0668351	0.300877	0.121328	0.322863	0.136075	0.362602	0.150328	0.296405	0.190665	0.933991	2.61712
6780	-5.91412	0	-5.91412	0.147397	0.00661462	0.0835835	0.295473	0.27492	0.192012	0.464159	0.289342	0.167635	0.0788639	0.154272	3.12312
6790	-1.07199	0	-1.07199	0.16576	0.00420712	0.171518	0.22527	0.418238	0.0150075	0.266097	0.225997	0.257402	0.250504	0.775695	2.63891
6800	-5.60823	0	-5.60823	0.273695	0.0219013	0.241818	0.0480342	0.173486	0.241065	0.0715336	0.501184	0.242727	0.184556	0.681392	3.09253
6810	2.91002	0	2.91002	0.0155334	0.00151657	0.32694	0.124324	0.114212	0.417474	0.146682	0.398856	0.188517	0.265945	0.629284	2.24071
6820	-2.08634	0	-2.08634	0.0573839	6.37503e-05	0.131943	0.302644	0.352853	0.155113	0.126325	0.324458	0.132523	0.416695	0.881518	2.74034
6830	6.55639	0	6.55639	0.200017	1.19865e-05	0.249037	0.30241	0.243018	0.0055055	0.193634	0.283307	0.177412	0.345647	0.0109754	1.87607
6840	6.14889	0	6.14889	0.156729	0.0980447	0.158708	0.188057	0.308725	0.0897357	0.100659	0.623641	0.19532	0.0803791	0.698344	1.91682
6850	3.18195	0	3.18195	0.0558494	0.277029	0.058878	0.264318	0.029864	0.314061	0.157699	0.404017	0.19403	0.244254	0.913908	2.21351
6860	9.82932	0	9.82932	0.0591295	0.0256245	0.331049	0.130263	0.402234	0.0517005	0.298807	0.541264	0.142487	0.0174422	0.967387	1.54878
6870	-2.94024	0	-2.94024	0.0579099	0.225253	0.0226582	0.124999	0.200911	0.368268	0.181928	0.712094	0.103281	0.00269723	0.185836	2.82573
6880	-0.905553	0	-0.905553	0.0146658	0.0192704	0.327107	0.285509	0.186382	0.167066	0.183686	0.487613	0.327444	0.00125634	0.177067	2.62226
6890	1.4596	0	1.4596	0.0196005	0.0486011	0.0430091	0.503433	0.268931	0.116425	0.483977	0.387844	0.0977876	0.0303914	0.41299	2.38575
6900	-1.31659	0	-1.31659	0.000493393	0.13178	0.283959	0.140915	0.0141678	0.428685	0.262023	0.281814	0.0801334	0.37603	0.290353	2.66337
6910	6.48128	0	6.48128	0.479203	0.021397	0.092343	0.282474	0.0702464	0.0543366	0.241396	0.276223	0.028736	0.453645	0.781189	1.88358
6920	3.01778	0	3.01778	0.16024	0.350888	0.0120958	0.216386	0.150189	0.110201	0.543565	0.148359	0.0508157	0.25726	0.930904	2.22993
6930	1.62381	0	1.62381	0.262692	0.435085	0.0312736	0.0361847	0.124378	0.110386	0.435977	0.09948	0.118457	0.346086	0.0247994	2.36933
6940	-14.3855	0	-14.3855	0.160885	0.473844	0.0107041	0.160494	0.0190841	0.174989	0.392344	0.00637528	0.336108	0.265172	0.532638	3.97026
6950	3.15049	0	3.15049	0.333557	0.0585192	0.000290418	0.140737	0.278767	0.18813	0.408409	0.264748	0.134911	0.191932	0.552279	2.21666
6960	1.44998	0	1.44998	0.00699479	0.0333938	5.0536e-05	0.136738	0.31351	0.509312	0.366776	0.359519	0.229369	0.0443352	0.467274	2.38671
6970	0.687363	0	0.687363	0.356498	0.128429	0.108531	0.161215	0.138201	0.107125	0.525076	0.30464	0.115853	0.054431	0.272767	2.46297
6980	8.05093	0	8.05093	0.347164	0.311346	0.100486	0.00472798	0.0854066	0.150869	0.383527	0.24256	0.268213	0.1057	0.350127	1.72662
6990	-3.00178	0	-3.00178	0.232817	0.103482	0.0183941	0.189029	0.450028	0.00625036	0.244089	0.180938	0.27717	0.297802	0.150247	2.83189
7000	1.11115	0	1.11115	0.0879455	0.0330303	0.114839	0.27405	0.17176	0.318375	0.0814978	0.301229	0.485073	0.132201	0.487082	2.42059
7010	6.52343	0	6.52343	0.417729	0.245285	0.0880735	0.186434	0.0618028	0.000676191	0.165711	0.211284	0.206845	0.41616	0.0545245	1.87937
7020	2.14835	0	2.14835	0.302291	0.3304	0.0227106	0.224141	0.000842005	0.119616	0.273113	0.208676	0.258776	0.259435	0.709372	2.31687
7030	0.231815	0	0.231815	0.0174851	0.00149543	0.155651	0.106571	0.310982	0.407815	0.410658	0.208405	0.320307	0.0606294	0.480964	2.50853
7040	2.87201	0	2.87201	0.293492	0.220754	0.149954	0.0373522	0.251364	0.0470842	0.466242	0.121745	0.404608	0.00740554	0.251086	2.24451
7050	3.90334	0	3.90334	0.308275	0.299524	0.0334671	0.018441	0.222385	0.117908	0.307189	0.156899	0.45989	0.0760218	0.994661	2.14138
