Iteration	Posterior	Likelihood	Prior	er[1]	er[2]	er[3]	er[4]	er[5]	er[6]	pi[1]	pi[2]	pi[3]	pi[4]	pinvar	TL
5100	-5095.33	-5119.17	23.836	0.21953	0.193413	0.0219395	0.173042	0.241062	0.151013	0.311658	0.208113	0.196872	0.283357	0.000352234	0.148106
5110	-5092.35	-5116.12	23.7729	0.212507	0.213733	0.0301557	0.151288	0.288297	0.104018	0.302984	0.210116	0.194726	0.292175	0.00352981	0.154422
5120	-5101.7	-5125.58	23.8867	0.162408	0.215981	0.0230464	0.201256	0.281152	0.116156	0.301753	0.21627	0.194367	0.287611	0.00314282	0.143039
5130	-5097.33	-5121.04	23.7156	0.161878	0.21881	0.0225381	0.155594	0.328977	0.112203	0.300206	0.205826	0.196748	0.29722	0.0147926	0.160153
5140	-5099.89	-5123.66	23.7702	0.123452	0.231449	0.0171881	0.17234	0.250885	0.204686	0.31154	0.195623	0.201335	0.291502	0.00277233	0.154688
5150	-5110.28	-5133.93	23.6444	0.128872	0.26625	0.0279841	0.165805	0.236939	0.174151	0.310878	0.205414	0.206732	0.276976	0.032564	0.16727
5160	-5106.38	-5130.08	23.6944	0.107697	0.251519	0.0233861	0.197891	0.270176	0.149331	0.301928	0.205759	0.199841	0.292472	0.0249333	0.162273
5170	-5099.49	-5123.33	23.8409	0.161456	0.237802	0.0225613	0.151679	0.297435	0.129067	0.308062	0.214246	0.192246	0.285446	0.000142037	0.147623
5180	-5098.5	-5122.38	23.8809	0.142932	0.239101	0.0267979	0.182844	0.294067	0.114259	0.316764	0.206376	0.181553	0.295307	0.00170577	0.143624
5190	-5097.94	-5121.76	23.8116	0.190161	0.204922	0.0313996	0.156424	0.283214	0.133879	0.310969	0.201502	0.191466	0.296062	0.00239629	0.150547
5200	-5094.7	-5118.33	23.6332	0.150604	0.199528	0.0311514	0.196636	0.292402	0.129679	0.294224	0.205241	0.209275	0.291261	0.00615932	0.168393
5210	-5096.75	-5120.58	23.8289	0.163409	0.222036	0.0296998	0.194398	0.278279	0.112178	0.299957	0.218318	0.204199	0.277527	0.00731227	0.14882
5220	-5100.56	-5124.2	23.6397	0.161554	0.209788	0.0293627	0.210136	0.266006	0.123153	0.300151	0.201101	0.207646	0.291102	0.0132605	0.167736
5230	-5097.7	-5121.43	23.7281	0.149832	0.250644	0.0293682	0.192991	0.228692	0.148472	0.309466	0.207446	0.196727	0.286361	0.00951094	0.158896
5240	-5107.44	-5131.09	23.6473	0.200937	0.176166	0.0372325	0.205461	0.242822	0.137381	0.299141	0.207656	0.197542	0.295661	0.0252386	0.16698
5250	-5098.81	-5122.58	23.7683	0.183022	0.231171	0.0296291	0.163503	0.276315	0.116359	0.308655	0.204415	0.194949	0.291981	0.00883005	0.154875
5260	-5098.68	-5122.55	23.8703	0.156295	0.199675	0.034918	0.17602	0.290035	0.143057	0.300161	0.200879	0.213015	0.285945	0.00890648	0.144684
5270	-5100.16	-5123.95	23.7888	0.162893	0.202949	0.036392	0.180833	0.302278	0.114655	0.320245	0.210292	0.213085	0.256379	0.00350588	0.152829
5280	-5092.59	-5116.32	23.7318	0.12927	0.22132	0.0321168	0.217051	0.266767	0.133475	0.313935	0.203853	0.197039	0.285173	0.00438964	0.158525
5290	-5103.09	-5126.79	23.6918	0.132524	0.196904	0.0277475	0.206329	0.298325	0.138171	0.320984	0.205677	0.197396	0.275942	0.00970076	0.162534
5300	-5094.45	-5118.16	23.7114	0.176949	0.209814	0.0474075	0.194022	0.252512	0.119295	0.317991	0.200857	0.196132	0.285021	0.0120568	0.160571
5310	-5090.93	-5114.74	23.8107	0.126517	0.231057	0.0169338	0.228119	0.295798	0.101575	0.318501	0.194974	0.207258	0.279267	0.000687967	0.150637
5320	-5096.11	-5119.89	23.7791	0.151287	0.211727	0.0307305	0.197814	0.269384	0.139057	0.306227	0.213597	0.207265	0.272911	0.00349681	0.1538
5330	-5091.98	-5115.86	23.8791	0.16567	0.238994	0.0352534	0.193466	0.225513	0.141105	0.303359	0.211597	0.20636	0.278683	0.00792727	0.143801
5340	-5094.47	-5118.3	23.822	0.178265	0.224078	0.0321367	0.176362	0.255237	0.133921	0.306512	0.202608	0.177563	0.313318	0.00895704	0.149506
5350	-5099.12	-5122.91	23.7858	0.201704	0.228953	0.0305883	0.157649	0.260592	0.120513	0.317343	0.188701	0.202145	0.291811	0.0119823	0.153133
5360	-5101.04	-5124.88	23.8359	0.118012	0.249944	0.0317396	0.204601	0.2724	0.123303	0.303084	0.203939	0.213828	0.279148	0.00884289	0.148118
5370	-5088.14	-5112	23.8579	0.148174	0.264877	0.0254175	0.187606	0.260864	0.113061	0.304984	0.197001	0.197104	0.300912	0.00204871	0.145919
5380	-5098.11	-5121.99	23.8813	0.155968	0.220528	0.0211618	0.168519	0.316531	0.117291	0.291295	0.196486	0.217156	0.295063	0.00324566	0.143575
5390	-5100.89	-5124.64	23.7437	0.147245	0.179163	0.0171925	0.20647	0.257159	0.19277	0.313084	0.195044	0.192084	0.299788	0.00959465	0.157335
5400	-5096.26	-5120.07	23.8047	0.17764	0.212779	0.0157	0.156949	0.297632	0.1393	0.31428	0.193135	0.201116	0.291469	0.00756874	0.151241
5410	-5092.72	-5116.51	23.7912	0.189476	0.226249	0.0156229	0.192814	0.237223	0.138616	0.299729	0.207299	0.19247	0.300502	0.000236343	0.152593
5420	-5100.08	-5124.06	23.982	0.167132	0.213262	0.0324614	0.181746	0.274739	0.13066	0.316847	0.199881	0.197151	0.286121	0.000365031	0.133506
5430	-5100.03	-5123.77	23.7414	0.165212	0.227387	0.0182066	0.18238	0.275698	0.131116	0.30773	0.196536	0.204304	0.29143	0.0505156	0.157574
5440	-5093.99	-5117.86	23.8719	0.175051	0.193748	0.0242864	0.17328	0.276518	0.157117	0.315392	0.19523	0.196501	0.292877	0.0134397	0.144524
5450	-5087.32	-5111.06	23.7474	0.172935	0.222117	0.0233724	0.185755	0.266112	0.129709	0.301346	0.201407	0.197765	0.299482	0.00369241	0.15697
5460	-5090.81	-5114.6	23.7884	0.146499	0.235609	0.0207323	0.19765	0.281452	0.118057	0.320322	0.194941	0.191585	0.293152	0.0077205	0.15287
5470	-5093.53	-5117.38	23.8532	0.149389	0.214811	0.0152151	0.176674	0.264214	0.179697	0.321732	0.205732	0.199758	0.272778	0.0077205	0.146386
5480	-5094.75	-5118.65	23.8996	0.153686	0.220158	0.0155938	0.1556	0.270791	0.18417	0.297404	0.193462	0.209418	0.299716	0.0043101	0.141754
5490	-5097.74	-5121.55	23.8134	0.147167	0.21989	0.0321455	0.147151	0.278175	0.175471	0.300032	0.217571	0.196522	0.285876	0.028263	0.150366
5500	-5091.37	-5115.13	23.7603	0.149108	0.190916	0.0216017	0.164565	0.311095	0.162713	0.31401	0.213951	0.203152	0.268887	0.000319603	0.155684
5510	-5096.29	-5120.05	23.7595	0.142986	0.183077	0.0470202	0.21462	0.298322	0.113975	0.31982	0.206835	0.196395	0.276949	0.00989195	0.155762
5520	-5091.72	-5115.47	23.7481	0.166335	0.189721	0.0251345	0.185648	0.276351	0.156811	0.313041	0.190046	0.214812	0.282101	0.00412549	0.156895
5530	-5107.65	-5131.18	23.5358	0.142035	0.207976	0.027553	0.20855	0.276959	0.136927	0.284089	0.200553	0.207982	0.307375	0.00643461	0.178133
5540	-5093.28	-5117.2	23.9197	0.176009	0.228784	0.019116	0.154186	0.295759	0.126147	0.309088	0.200868	0.214696	0.275347	0.00217162	0.139737
5550	-5094.43	-5118.26	23.8352	0.136446	0.199424	0.0394405	0.194948	0.30886	0.120882	0.293581	0.213928	0.207411	0.28508	0.00324178	0.148194
5560	-5097.98	-5121.87	23.8945	0.171453	0.209819	0.0427167	0.202372	0.252429	0.12121	0.302472	0.217372	0.185591	0.294564	0.00306191	0.142256
5570	-5098.88	-5122.47	23.5845	0.185776	0.202999	0.0383986	0.192689	0.258217	0.12192	0.309124	0.2046	0.207837	0.278439	0.00303178	0.173258
5580	-5097.96	-5121.83	23.8623	0.163936	0.179134	0.0305632	0.170037	0.328256	0.128074	0.305715	0.202273	0.186074	0.305938	0.00159796	0.145482
5590	-5096.15	-5119.93	23.7771	0.15219	0.235915	0.0201648	0.176393	0.296611	0.118726	0.315072	0.202452	0.190503	0.291973	0.0163396	0.153996
5600	-5099.04	-5122.62	23.5852	0.171988	0.253975	0.0241186	0.14959	0.258322	0.142006	0.313029	0.196789	0.208582	0.2816	0.00813396	0.173192
5610	-5091.84	-5115.61	23.766	0.142438	0.240666	0.0240616	0.198967	0.276972	0.116896	0.304809	0.201396	0.213466	0.280329	0.00303609	0.155112
5620	-5093.17	-5116.98	23.812	0.172489	0.198343	0.0186164	0.167828	0.312199	0.130525	0.322699	0.193597	0.190523	0.293181	0.00714398	0.150507
5630	-5092.35	-5116.16	23.8164	0.153337	0.216733	0.0165494	0.154244	0.343104	0.116032	0.298955	0.207027	0.200158	0.293861	0.0160328	0.150073
5640	-5093.51	-5117.2	23.6883	0.161007	0.206701	0.0145357	0.21633	0.257281	0.144145	0.306082	0.211192	0.195179	0.287547	0.00161712	0.162877
5650	-5106.53	-5130.21	23.6836	0.163095	0.252797	0.0361416	0.159028	0.215569	0.173369	0.303237	0.22131	0.191081	0.284372	2.6211e-05	0.163351
5660	-5095.86	-5119.67	23.8068	0.147965	0.257741	0.023322	0.212467	0.224656	0.133849	0.294243	0.204432	0.213914	0.287411	0.0146817	0.151031
5670	-5096.31	-5120.23	23.916	0.198232	0.203649	0.0247999	0.184926	0.286258	0.102136	0.307896	0.193061	0.195681	0.303362	0.0216305	0.140105
5680	-5096.68	-5120.63	23.9532	0.163366	0.235476	0.0209426	0.164408	0.287789	0.128019	0.314653	0.190755	0.184539	0.310054	0.00154685	0.136386
5690	-5093.14	-5116.82	23.675	0.148139	0.208443	0.0312198	0.205517	0.290595	0.116087	0.294267	0.211344	0.204108	0.29028	0.00567926	0.164205
5700	-5098.46	-5122.15	23.6854	0.189914	0.187843	0.0343547	0.170591	0.294912	0.122386	0.311014	0.197193	0.213341	0.278452	0.0126936	0.163174
5710	-5090.99	-5114.89	23.8996	0.184077	0.258346	0.0261277	0.13484	0.236083	0.160527	0.30179	0.206394	0.200218	0.291598	3.59642e-05	0.141746
5720	-5090.48	-5114.25	23.7712	0.170036	0.195793	0.029547	0.192059	0.264281	0.148283	0.308037	0.192625	0.198702	0.300637	0.0175957	0.154591
5730	-5090.9	-5114.72	23.8132	0.178244	0.230109	0.0248824	0.173171	0.26872	0.124874	0.300424	0.197849	0.194319	0.307407	0.0127913	0.150385
5740	-5096.83	-5120.53	23.6991	0.133614	0.225634	0.0199754	0.174472	0.271109	0.175196	0.308585	0.211836	0.189047	0.290531	0.0127913	0.161797
5750	-5103.54	-5127.34	23.7953	0.147081	0.245414	0.0210484	0.168777	0.242146	0.175534	0.318434	0.193546	0.212636	0.275385	0.00344653	0.152181
5760	-5100.2	-5123.96	23.7608	0.142718	0.235967	0.0475219	0.217111	0.24403	0.112651	0.328657	0.195965	0.195828	0.279549	0.00128296	0.15563
5770	-5100.23	-5124.11	23.8845	0.156271	0.164717	0.0261223	0.22039	0.294249	0.13825	0.325054	0.196514	0.198155	0.280276	0.000557084	0.143264
5780	-5098.28	-5122.25	23.9662	0.202492	0.209175	0.0293112	0.129078	0.32642	0.103524	0.306894	0.191225	0.224907	0.276975	0.00563948	0.135085
5790	-5101.9	-5125.56	23.6535	0.193337	0.198706	0.0251876	0.183878	0.26721	0.131681	0.315069	0.204927	0.196743	0.28326	0.00741566	0.166362
5800	-5105.27	-5128.98	23.7079	0.197033	0.198634	0.0233347	0.189109	0.272318	0.119571	0.306376	0.205893	0.202416	0.285315	0.00458603	0.16092
5810	-5097.14	-5120.89	23.7525	0.177013	0.18936	0.0319823	0.170653	0.299729	0.131263	0.311953	0.197756	0.202016	0.288275	0.0068686	0.15646
5820	-5096.76	-5120.51	23.7473	0.12192	0.255416	0.0301065	0.174543	0.28582	0.132195	0.305644	0.206841	0.19575	0.291764	0.00144041	0.156983
5830	-5099.17	-5123.07	23.8918	0.140088	0.243264	0.0286741	0.166635	0.272222	0.149117	0.314137	0.199338	0.1975	0.289025	0.0158365	0.142529
5840	-5102.62	-5126.38	23.7559	0.132107	0.262189	0.0259577	0.154526	0.264479	0.160741	0.298597	0.219588	0.193379	0.288436	0.000510917	0.156118
5850	-5097.94	-5121.83	23.8896	0.162437	0.208495	0.0258737	0.174871	0.275544	0.15278	0.315248	0.191021	0.193866	0.299865	0.0195112	0.142749
5860	-5107.08	-5130.68	23.6035	0.153726	0.18782	0.0482527	0.165493	0.260766	0.183943	0.313039	0.206337	0.199464	0.281161	0.00674345	0.171356
5870	-5101.47	-5125.18	23.7141	0.160785	0.222293	0.0418116	0.130193	0.29585	0.149068	0.314656	0.201179	0.198356	0.285809	0.00382407	0.160295
5880	-5094.3	-5118.18	23.8805	0.196996	0.191129	0.0374452	0.157893	0.296084	0.120452	0.30792	0.203262	0.193336	0.295483	0.000218721	0.143662
5890	-5104.37	-5128.26	23.8885	0.149386	0.230194	0.0170199	0.157937	0.316646	0.128817	0.316891	0.206554	0.203302	0.273252	0.0158483	0.14286
5900	-5095.39	-5119.18	23.7808	0.136825	0.21084	0.0374691	0.196823	0.290023	0.128019	0.304576	0.195725	0.211895	0.287804	0.00378248	0.153633
5910	-5096.67	-5120.33	23.6544	0.10835	0.255472	0.0150779	0.220675	0.268218	0.132207	0.317276	0.199606	0.192661	0.290457	0.00723915	0.166266
5920	-5091.9	-5115.88	23.9809	0.148256	0.166383	0.0347579	0.206276	0.295833	0.148495	0.315457	0.195757	0.191589	0.297197	0.0102907	0.133625
5930	-5094.4	-5118.26	23.854	0.148385	0.207919	0.0324797	0.163896	0.280781	0.166539	0.303825	0.201655	0.198673	0.295846	0.0102907	0.146314
5940	-5097.59	-5121.3	23.7025	0.147143	0.28129	0.0255989	0.141335	0.261621	0.143011	0.308864	0.203373	0.19781	0.289953	0.0159431	0.161464
5950	-5093.76	-5117.54	23.7752	0.173779	0.20449	0.0285231	0.177082	0.269434	0.146691	0.316381	0.194367	0.201321	0.287931	0.0127484	0.154185
5960	-5099.93	-5123.74	23.8084	0.205383	0.218992	0.0244114	0.174583	0.245921	0.13071	0.302323	0.207178	0.206736	0.283763	0.019395	0.150865
5970	-5091.29	-5115.06	23.7754	0.179628	0.234506	0.0209432	0.167016	0.243472	0.154436	0.31119	0.205569	0.191872	0.29137	0.0133385	0.154167
5980	-5097.44	-5121.38	23.9418	0.191555	0.219783	0.031302	0.15653	0.271836	0.128994	0.300961	0.193857	0.207654	0.297528	0.0150043	0.137528
5990	-5099.4	-5123.22	23.8145	0.143691	0.2392	0.0234806	0.240051	0.243005	0.110571	0.308591	0.203013	0.214483	0.273912	0.00175524	0.150258
6000	-5094.84	-5118.58	23.7412	0.168537	0.188003	0.0267481	0.193837	0.281614	0.141261	0.300644	0.203189	0.210849	0.285318	0.00766422	0.157591
6010	-5096.07	-5119.76	23.6958	0.148777	0.183944	0.0244495	0.177179	0.305977	0.159673	0.307879	0.197238	0.196685	0.298198	0.00809684	0.162126
6020	-5108.26	-5132.01	23.7519	0.144545	0.153308	0.0237539	0.163752	0.334786	0.179855	0.323058	0.200929	0.193075	0.282937	0.00910051	0.156521
6030	-5101.63	-5125.63	23.9949	0.140557	0.167773	0.0162872	0.221632	0.308251	0.1455	0.316734	0.198991	0.194741	0.289534	0.00671583	0.132224
6040	-5102.85	-5126.49	23.6366	0.192805	0.190365	0.0294305	0.223984	0.237661	0.125755	0.325863	0.194895	0.195668	0.283574	0.00851531	0.168046
6050	-5096.9	-5120.66	23.7604	0.170352	0.147343	0.0273372	0.182017	0.334582	0.138368	0.30643	0.206383	0.19947	0.287718	0.0062515	0.15567
6060	-5093.76	-5117.41	23.6512	0.182332	0.238971	0.0243944	0.162424	0.268406	0.123473	0.297247	0.200198	0.202037	0.300518	0.00862934	0.166593
6070	-5103.94	-5127.58	23.6384	0.156675	0.206662	0.022949	0.216605	0.264284	0.132825	0.309343	0.207424	0.184403	0.298831	0.00862934	0.167865
6080	-5092.1	-5116.02	23.9182	0.161163	0.242115	0.0203688	0.198394	0.260068	0.117892	0.307826	0.204448	0.18586	0.301866	0.003335	0.139888
6090	-5098.39	-5122.12	23.7352	0.17705	0.190251	0.0297789	0.183873	0.32722	0.0918274	0.311462	0.191202	0.203306	0.29403	0.003335	0.158187
6100	-5100.27	-5124.23	23.9559	0.171843	0.210036	0.0289031	0.249777	0.223063	0.116378	0.314853	0.205232	0.207332	0.272582	0.00335713	0.136122
6110	-5097.98	-5121.79	23.8026	0.163566	0.234006	0.0236138	0.205621	0.262421	0.110772	0.305318	0.197712	0.195842	0.301129	0.00391649	0.15145
6120	-5101.88	-5125.53	23.6538	0.173771	0.226831	0.0291226	0.18027	0.254255	0.135751	0.296972	0.190659	0.205622	0.306747	0.0177186	0.16633
6130	-5091.33	-5115.07	23.7418	0.206045	0.203053	0.0278575	0.172439	0.247093	0.143513	0.300106	0.211834	0.195781	0.292278	0.0106187	0.157532
6140	-5098.79	-5122.62	23.8277	0.156044	0.232385	0.0210974	0.19103	0.241011	0.158433	0.316118	0.193334	0.189322	0.301226	0.00174568	0.148935
6150	-5096.39	-5120.24	23.8498	0.189537	0.217778	0.0371719	0.11907	0.313514	0.12293	0.315751	0.195993	0.199969	0.288287	0.0063052	0.146733
6160	-5099.76	-5123.59	23.8296	0.1487	0.230937	0.0252463	0.156402	0.290399	0.148316	0.338168	0.185428	0.190618	0.285787	0.00318876	0.148752
6170	-5099.54	-5123.31	23.7623	0.193362	0.19112	0.0209161	0.177654	0.279627	0.13732	0.310748	0.198795	0.190933	0.299524	0.00264859	0.155484
6180	-5098.05	-5121.88	23.8268	0.152016	0.22872	0.0233468	0.134796	0.307843	0.153278	0.301908	0.213024	0.198143	0.286925	0.0255847	0.149034
6190	-5098.49	-5122.2	23.7175	0.165674	0.189889	0.0332234	0.170648	0.313309	0.127256	0.324553	0.204554	0.190266	0.280627	0.00920707	0.159957
6200	-5096.35	-5120.27	23.9155	0.154535	0.19464	0.0253321	0.202305	0.291195	0.131993	0.3177	0.20572	0.206123	0.270457	0.000447866	0.140162
6210	-5096.71	-5120.59	23.88	0.180303	0.215627	0.019564	0.14195	0.316272	0.126285	0.302354	0.196872	0.211217	0.289557	0.0303707	0.143709
6220	-5100.38	-5124.22	23.8311	0.168028	0.204899	0.0183511	0.158886	0.327859	0.121977	0.305126	0.195653	0.200056	0.299165	0.00527673	0.148597
6230	-5104.49	-5128.19	23.6988	0.188425	0.261237	0.0153528	0.158644	0.274292	0.102048	0.309339	0.200343	0.203523	0.286795	0.00505981	0.161829
6240	-5102.12	-5125.82	23.6995	0.170984	0.194314	0.0272274	0.154999	0.317964	0.134513	0.32975	0.194451	0.192875	0.282924	0.00436581	0.161762
6250	-5094.88	-5118.76	23.8772	0.170006	0.218647	0.0177101	0.203808	0.270897	0.118931	0.311405	0.194892	0.208048	0.285655	0.00295029	0.143992
6260	-5095.87	-5119.64	23.7688	0.1386	0.234088	0.0192104	0.169615	0.292538	0.145948	0.329398	0.200966	0.192419	0.277218	0.0211913	0.154833
6270	-5097.98	-5121.78	23.7972	0.199442	0.222756	0.0182804	0.161403	0.259236	0.138883	0.338707	0.191076	0.189388	0.280829	0.00737284	0.151985
6280	-5100.35	-5124.03	23.6796	0.201818	0.190335	0.0174775	0.195036	0.293096	0.102237	0.318197	0.195566	0.20104	0.285197	0.0105312	0.163745
6290	-5100.13	-5124.06	23.9355	0.171622	0.231971	0.0265009	0.162207	0.243135	0.164564	0.297734	0.204454	0.197939	0.299873	0.00266998	0.138157
6300	-5094.25	-5117.99	23.7404	0.141247	0.203198	0.0257473	0.191069	0.292938	0.1458	0.298812	0.209115	0.207647	0.284426	0.0207164	0.157671
6310	-5096.22	-5119.98	23.7585	0.155798	0.208207	0.033709	0.192343	0.264004	0.145938	0.307155	0.213696	0.195751	0.283397	0.0168326	0.155859
6320	-5093.55	-5117.53	23.9842	0.172542	0.22604	0.0335961	0.204075	0.26312	0.100627	0.322348	0.197804	0.197843	0.282006	0.00111709	0.13329
6330	-5097.43	-5121.23	23.8024	0.153714	0.191753	0.0229426	0.220255	0.251557	0.159779	0.297657	0.200442	0.208257	0.293644	0.00261499	0.151468
6340	-5099.37	-5122.97	23.6042	0.161226	0.213062	0.0212374	0.169403	0.302845	0.132226	0.322118	0.195327	0.195495	0.287061	0.0384722	0.171295
6350	-5097.37	-5120.99	23.6247	0.164302	0.217128	0.034333	0.172636	0.276852	0.13475	0.287287	0.205008	0.207995	0.29971	0.0176726	0.169238
6360	-5103.61	-5127.42	23.8151	0.17188	0.209265	0.0181552	0.17054	0.280015	0.150146	0.333879	0.188179	0.197294	0.280648	0.00100733	0.150196
6370	-5099.86	-5123.54	23.6783	0.156852	0.201647	0.0158174	0.230328	0.287261	0.108095	0.303712	0.193983	0.209424	0.29288	0.0177421	0.163883
6380	-5098.45	-5122.19	23.7361	0.184342	0.206483	0.0244738	0.219557	0.25957	0.105573	0.321751	0.188694	0.193069	0.296486	0.00416987	0.158102
6390	-5095.81	-5119.41	23.6003	0.186035	0.194409	0.0230427	0.164446	0.273949	0.158118	0.304406	0.204434	0.2042	0.28696	0.0105282	0.171677
6400	-5092.46	-5116.28	23.8222	0.167163	0.220785	0.0188545	0.151089	0.262539	0.17957	0.310601	0.209265	0.193856	0.286278	0.0052271	0.149488
6410	-5092.33	-5116.2	23.8668	0.170218	0.180812	0.0191991	0.187569	0.301057	0.141146	0.32216	0.19445	0.199416	0.283974	0.00166551	0.145026
6420	-5097.57	-5121.29	23.7171	0.139597	0.223327	0.0354466	0.167769	0.288582	0.145279	0.313907	0.205232	0.211138	0.269723	0.00155899	0.159997
6430	-5095.89	-5119.71	23.817	0.168625	0.230197	0.0304476	0.188297	0.237806	0.144627	0.308216	0.192633	0.204566	0.294585	0.00242093	0.150006
6440	-5093.39	-5116.97	23.5766	0.141976	0.24028	0.0252631	0.190904	0.281576	0.12	0.305265	0.197952	0.209011	0.287772	0.00236019	0.174052
6450	-5094.33	-5118.03	23.7057	0.161827	0.252594	0.0225782	0.188698	0.243171	0.131132	0.292838	0.198722	0.218952	0.289488	0.00413453	0.161144
6460	-5101.47	-5125.16	23.685	0.126545	0.19273	0.0172273	0.206389	0.30832	0.148789	0.323229	0.206428	0.196199	0.274143	0.000686674	0.163209
6470	-5103.37	-5127.14	23.769	0.176601	0.191065	0.0170784	0.164275	0.292216	0.158764	0.298907	0.200803	0.209984	0.290306	0.0042617	0.154809
6480	-5098.7	-5122.37	23.6694	0.191894	0.206787	0.0141993	0.187608	0.278665	0.120847	0.306567	0.204089	0.196667	0.292678	0.00383094	0.164765
6490	-5096.48	-5120.35	23.8758	0.158249	0.20631	0.0261076	0.195549	0.280834	0.13295	0.304564	0.195686	0.207859	0.29189	0.0215589	0.144129
6500	-5102.66	-5126.35	23.6833	0.178263	0.251021	0.0277498	0.15664	0.24338	0.142946	0.297643	0.212673	0.194499	0.295185	0.0118587	0.163381
6510	-5100.85	-5124.64	23.7904	0.207909	0.226037	0.0249572	0.138241	0.280751	0.122105	0.31079	0.202697	0.182646	0.303867	0.00177517	0.152667
6520	-5093.5	-5117.36	23.8608	0.144972	0.21851	0.0325437	0.157351	0.256836	0.189788	0.312802	0.202757	0.201366	0.283075	0.00143427	0.145633
6530	-5096.07	-5119.78	23.7116	0.132477	0.228139	0.0280533	0.217864	0.254155	0.139313	0.302257	0.211903	0.185717	0.300124	0.00178744	0.160551
6540	-5098.11	-5121.89	23.7796	0.172965	0.220767	0.0183177	0.214603	0.246777	0.12657	0.281691	0.216344	0.197483	0.304482	0.00970466	0.153747
6550	-5093.41	-5117.19	23.7801	0.180988	0.228516	0.0191673	0.191382	0.247505	0.132441	0.316405	0.196969	0.205845	0.280781	0.00455557	0.153702
6560	-5094.22	-5118.1	23.8818	0.1669	0.210728	0.0156489	0.166576	0.285318	0.154829	0.314135	0.205431	0.203819	0.276614	0.00455557	0.143528
6570	-5103.55	-5127.34	23.7907	0.131272	0.276236	0.0403941	0.163139	0.256112	0.132847	0.30711	0.214808	0.207279	0.270802	0.00424228	0.152644
6580	-5098.75	-5122.66	23.9041	0.147538	0.252223	0.0370437	0.144793	0.269095	0.149308	0.295801	0.206574	0.212082	0.285543	0.000749172	0.141299
6590	-5094.64	-5118.51	23.8701	0.150876	0.254857	0.0322206	0.160819	0.234058	0.167169	0.298975	0.201139	0.201651	0.298235	0.00822474	0.144701
6600	-5096.07	-5119.89	23.8172	0.171074	0.202174	0.027188	0.137828	0.291286	0.17045	0.313431	0.193606	0.209902	0.283061	0.00607543	0.149993
6610	-5098.57	-5122.38	23.8108	0.174702	0.197333	0.0243575	0.18321	0.284311	0.136087	0.32041	0.179802	0.203976	0.295812	0.00166217	0.15063
6620	-5097.45	-5121.21	23.7556	0.146736	0.25552	0.0230429	0.210224	0.239196	0.12528	0.311397	0.198092	0.191342	0.299169	0.00393282	0.156146
6630	-5099	-5122.8	23.8005	0.214691	0.237944	0.0196652	0.190415	0.228818	0.108466	0.312015	0.197339	0.208734	0.281911	0.00302836	0.151661
6640	-5098.48	-5122.32	23.8457	0.188097	0.219103	0.0149201	0.141749	0.273272	0.162859	0.319363	0.205927	0.200167	0.274543	0.00302836	0.147137
6650	-5097.37	-5121.2	23.8301	0.129136	0.214727	0.0256894	0.167867	0.310054	0.152526	0.31514	0.212493	0.191324	0.281042	0.00535092	0.148701
6660	-5097.23	-5121	23.7681	0.183167	0.233881	0.0239463	0.184369	0.229904	0.144732	0.305158	0.202733	0.197568	0.294541	0.028529	0.154898
6670	-5101.73	-5125.57	23.8421	0.189123	0.24322	0.0408951	0.150657	0.257116	0.118989	0.312378	0.205269	0.190718	0.291635	0.00253454	0.147499
6680	-5095.65	-5119.34	23.6876	0.151276	0.255468	0.0333737	0.176754	0.242726	0.140402	0.300422	0.206244	0.201103	0.292231	0.0116784	0.162945
6690	-5091.68	-5115.46	23.779	0.19726	0.228066	0.0212426	0.156033	0.264239	0.133159	0.302088	0.197848	0.203888	0.296176	0.000634633	0.153806
6700	-5100.93	-5124.79	23.865	0.190375	0.220105	0.0419601	0.149839	0.2818	0.115921	0.316699	0.196108	0.203341	0.283851	0.0105025	0.145205
6710	-5096.31	-5120.09	23.7847	0.171357	0.197395	0.0377685	0.125877	0.319003	0.1486	0.317605	0.202278	0.204002	0.276114	0.00553295	0.15324
6720	-5101.69	-5125.57	23.8847	0.156716	0.228932	0.0345414	0.216086	0.227822	0.135903	0.309986	0.213141	0.198922	0.277951	0.00137283	0.143238
6730	-5092.68	-5116.53	23.8544	0.143001	0.216693	0.037109	0.187866	0.295716	0.119615	0.29624	0.20622	0.194486	0.303054	0.00472772	0.146266
6740	-5090.75	-5114.53	23.7779	0.180093	0.175578	0.0359989	0.226634	0.240332	0.141364	0.308152	0.199574	0.200718	0.291556	0.00733342	0.15392
6750	-5094.4	-5118.17	23.7709	0.168071	0.192883	0.031474	0.197579	0.285	0.124993	0.294398	0.201845	0.206007	0.29775	0.00717858	0.154615
6760	-5098.94	-5122.69	23.7428	0.199886	0.22043	0.0248911	0.13997	0.318452	0.0963713	0.293508	0.204459	0.202644	0.29939	0.00525401	0.157429
6770	-5098.31	-5122.1	23.7867	0.154272	0.271563	0.0192109	0.158212	0.283311	0.113431	0.308877	0.200646	0.205965	0.284512	0.00669851	0.153035
6780	-5100.08	-5123.92	23.8342	0.156481	0.234595	0.016994	0.118347	0.309853	0.163729	0.32163	0.195495	0.200009	0.282866	0.00879539	0.148292
6790	-5097.62	-5121.45	23.8363	0.153358	0.207507	0.0150317	0.172596	0.306684	0.144824	0.322723	0.209224	0.194538	0.273516	6.18861e-05	0.14808
